Alert ID,Event ID,Update Number,Date,Affected,Header,Description
260903,123734,0,10/14/2023 11:09:00 PM,1 | 2,Northbound 1 2 trains are running with delays after we addressed a door problem on a train at Times Sq-42 St.,
260909,123738,0,10/14/2023 11:18:00 PM,6,Southbound 6 trains are delayed while we request EMS assistance for a person in need on a train at Canal St.,
260928,123743,0,10/15/2023 12:46:00 AM,6,Northbound 6 trains are running with delays after we removed a train with a mechanical problem from service at 51 St.,
260929,123744,0,10/15/2023 12:52:00 AM,J | M,Manhattan-bound J M trains are running with delays after we addressed a signal problem near Marcy Av.,
260930,123745,0,10/15/2023 12:53:00 AM,J | M,Queens-bound J M trains are running with delays after we requested NYPD assistance for a person being disruptive at Lorimer St.,
260931,123746,0,10/15/2023 12:55:00 AM,L,L trains are delayed in both directions while we request NYPD assistance for a person being disruptive on a train at 14 St-Union Sq.,
260936,123747,0,10/15/2023 01:24:00 AM,6,Northbound 6 trains are delayed while NYPD responds to people being disruptive on a train at Canal St.,
260938,123748,0,10/15/2023 01:31:00 AM,J,Broad St-bound J trains are delayed while we investigate why a train's brakes activated at Bowery.,
260958,123754,0,10/15/2023 04:19:00 AM,4,Southbound 4 trains are delayed while we remove a train car in need of cleaning from service at Crown Hts-Utica Av.,
260961,123755,0,10/15/2023 04:40:00 AM,E,Southbound E trains are running with delays after we removed a train car that needs to be repaired from service at Jackson Hts-Roosevelt Av.,
260963,123757,0,10/15/2023 05:15:00 AM,E | F,Northbound E F trains are running with delays after we requested NYPD assistance for a person being disruptive at Briarwood.,
260966,123758,0,10/15/2023 05:43:00 AM,Q,Q trains are delayed in both directions between 96 St and 34 St-Herald Sq while we request EMS assistance for an injured customer at 57 St-7 Av.,
260967,123759,0,10/15/2023 05:59:00 AM,E | F,Northbound E F trains are delayed while we remove a train in need of cleaning from service at Elmhurst Av.,
260973,123760,0,10/15/2023 06:25:00 AM,D,Southbound D trains are delayed while we investigate why a train's brakes were activated near DeKalb Av.,
260975,123761,0,10/15/2023 06:43:00 AM,Q,Coney Island-Stillwell Av-bound Q trains are running with delays after we removed a train in need of repair from service at Prospect Park.,"Planned Work Reminder: We are replacing tracks along the Q line:

Q  service runs in two sections (every 10 minutes days and evenings):
1. Between 96 St and 34 St-Herald Sq
2. Between Prospect Park and Coney Island-Stillwell Av"
260978,123762,0,10/15/2023 07:14:00 AM,D,Southbound D trains are delayed while we investigate why a train's brakes were activated near DeKalb Av.,
260982,123763,0,10/15/2023 07:44:00 AM,F,Southbound F trains are delayed while we remove debris from tracks at Jay St-MetroTech.,
260986,123765,0,10/15/2023 08:58:00 AM,1,1 trains are delayed in both directions while we troubleshoot a train with a mechanical problem near Van Cortlandt Park-242 St.,
260993,123767,0,10/15/2023 11:44:00 AM,A | C | D,A C D trains are delayed in both directions while we investigate a loss of third rail power near 59 St-Columbus Circle.,
261000,123772,0,10/15/2023 12:43:00 PM,J,Broad St-bound J trains are running with delays after we removed a train car in need of cleaning from service at Jamaica Center-Parsons/Archer.,
261001,123773,0,10/15/2023 12:47:00 PM,A,A trains are delayed in both directions while we address a signal problem at Inwood-207 St.,
261006,123775,0,10/15/2023 01:09:00 PM,D,Southbound D trains are running with delays after we removed a train with a door problem from service at 145 St.,"Planned Work Reminder

There is no D service in either direction between 161 St-Yankee Stadium and Norwood-205 St.

Southbound D trains are skipping 155 St."
261009,123776,0,10/15/2023 01:35:00 PM,N | R,Northbound N R trains are delayed while we investigate what caused a train's brakes to activate near 57 St-7 Av.,
261016,123778,0,10/15/2023 03:18:00 PM,F,F shuttle trains are delayed in both directions while NYPD responds to an unauthorized person on the tracks at 21 St-Queensbridge.,
261025,123781,0,10/15/2023 04:06:00 PM,4,Southbound 4 trains are delayed while we investigate what caused a train's brakes to activate near Mosholu Pkwy.,
261041,123786,0,10/15/2023 07:35:00 PM,5,Bowling Green-bound 5 trains are delayed while we troubleshoot a mechanical problem on a train at 149 St-Grand Concourse.,"Planned Work Reminder:
There is no 5 between 149 St-Grand Concourse and E 180 St while we make accessibility improvements."
261050,123792,0,10/15/2023 09:22:00 PM,A,Far Rockaway-bound A trains are delayed in the Rockaways while we investigate why a train's brakes activated at Beach 44 St.,"Planned Work Reminder:
There is no A between Euclid Av and Ozone Park-Lefferts Blvd/Howard Beach-JFK Airport while we replace tracks."
261051,123793,0,10/15/2023 09:25:00 PM,7,Flushing-bound 7 trains are running with delays after we addressed a door problem on a train at Times Sq-42 St.,
261057,123796,0,10/15/2023 10:24:00 PM,7,Flushing-bound 7 trains are running with delays after we moved a train that had its brake cord pulled at Grand Central-42 St.,
261058,123797,0,10/15/2023 10:47:00 PM,4 | 5 | 6,Southbound 4 5 6 trains are delayed while we request NYPD assistance with someone being disruptive on a train at 51 St.,"Planned Work Reminder:
4 5 trains run local in both directions between 125 St and Grand Central-42 St while we conduct track maintenance."
261064,123800,0,10/16/2023 12:05:00 AM,2,Northbound 2 trains are running with delays while we address a signal problem at 174 St.,
261067,123801,0,10/16/2023 12:23:00 AM,N | R,N R trains are delayed in both directions while we request NYPD assistance for people being disruptive on a train at Lexington Av/59 St.,
261075,123804,0,10/16/2023 03:16:00 AM,A | C,Northbound A C trains are delayed while NYPD responds to a report of an unauthorized person on the tracks at 23 St.,
261078,123805,0,10/16/2023 03:53:00 AM,D,Northbound D trains are delayed while we investigate why a train's brakes activated on the Manhattan Bridge.,
261079,123806,0,10/16/2023 03:58:00 AM,J,Broad St-bound J trains are running with delays after EMS responded to a person in need of medical assistance at Bowery.,
261081,123807,0,10/16/2023 05:01:00 AM,4 | 6,Northbound 4 6 trains are delayed while we request NYPD assistance for an unauthorized person on the tracks near Grand Central-42 St.,
261083,123808,0,10/16/2023 05:12:00 AM,A,Northbound A trains are running with delays after we removed a train with a mechanical problem from service at Nostrand Av.,
261084,123809,0,10/16/2023 05:18:00 AM,L,L trains are delayed entering/leaving Canarsie-Rockaway Pkwy while we request EMS assistance for someone in need of medical help at that station.,
261087,123811,0,10/16/2023 05:37:00 AM,A,Northbound A trains are delayed while we remove a train with a mechanical problem from service at Nostrand Av.,
261093,123812,0,10/16/2023 06:20:00 AM,2,Southbound 2 trains are delayed while we investigate why a train's brakes were activated at 135 St.,
261095,123813,0,10/16/2023 06:38:00 AM,6,Southbound 6 trains are delayed while we remove a train in need of cleaning from service at Whitlock Av.,
261100,123815,0,10/16/2023 07:44:00 AM,4,4 trains are running with delays in both directions after an earlier NYPD investigation near 51 St.,
261108,123818,0,10/16/2023 09:43:00 AM,A,Northbound A trains are delayed while we address a switch problem at Rockaway Blvd.,
261114,123824,0,10/16/2023 09:55:00 AM,N,Southbound N trains are delayed while we address a switch problem near 86 St.,
261128,123832,0,10/16/2023 10:38:00 AM,R,Northbound R trains are delayed while we investigate why a train's brakes activated near Queens Plaza.,
261132,123835,0,10/16/2023 10:46:00 AM,B | Q,Northbound B Q trains are running with delays after we investigated a report of smoke near Prospect Park.,
261141,123843,0,10/16/2023 11:05:00 AM,B,"Southbound B trains are running with delays. 
We're running as much service as we can with the train crews we have available.",
261143,123845,0,10/16/2023 11:06:00 AM,R,Northbound R trains are delayed while we investigate why a train's brakes activated near Queens Plaza.,
261151,123847,0,10/16/2023 11:23:00 AM,N | Q | R | W,N Q R W trains are delayed in both directions while we investigate a temporary loss of power near Times Sq-42 St,
261157,123851,0,10/16/2023 11:38:00 AM,C,Northbound C trains are running with delays after we removed a train with a mechanical problem from service at Van Siclen Av.,
261162,123853,0,10/16/2023 11:46:00 AM,A,Southbound A trains are running with delays after NYPD conducted an investigation at 145 St.,
261165,123855,0,10/16/2023 11:54:00 AM,G,Court Sq-bound G trains are delayed while we address a signal problem at Nassau Av.,
261180,123863,0,10/16/2023 12:39:00 PM,L,8 Av-bound L trains are running with delays after we removed a train with a mechanical problem from service at Atlantic Av.,
261185,123867,0,10/16/2023 12:49:00 PM,L,L trains are delayed in both directions while we address a signal problem at Canarsie-Rockaway Pkwy.,
261190,123869,0,10/16/2023 01:01:00 PM,M,57 St-bound M trains are delayed while we investigate why a train's brakes activated leaving Central Av.,
261214,123880,0,10/16/2023 02:30:00 PM,L,8 Av-bound L trains are delayed while we remove a train with a door problem from service at New Lots Av.,
261216,123881,0,10/16/2023 02:52:00 PM,F,Northbound F trains are running with delays while we perform track maintenance near 18 Av.,
261217,123882,0,10/16/2023 02:56:00 PM,2 | 3,Northbound 2 3 trains are delayed while we investigate why a train's brakes activated at 135 St.,
261221,123884,0,10/16/2023 03:13:00 PM,4 | 5 | 6,4 5 6 trains are running with delays in both directions after we restored third-rail power between Bowling Green and Brooklyn Bridge-City Hall.,
261220,123883,0,10/16/2023 03:13:00 PM,M,57 St-bound M trains are delayed while we request EMS for someone in need of medical assistance on a train at Broadway-Lafayette St.,
261224,123885,0,10/16/2023 03:22:00 PM,4 | 5 | 6,Northbound 4 5 6 trains are delayed while FDNY conducts an investigation at 125 St.,
261230,123886,0,10/16/2023 03:36:00 PM,M,M trains are delayed in both directions while we perform urgent track maintenance near Middle Village-Metropolitan Av.,
261241,123892,0,10/16/2023 04:13:00 PM,F | G,Northbound F and Court Sq-bound G trains are delayed while we investigate why a train's brakes activated at Bergen St.,
261243,123894,0,10/16/2023 04:21:00 PM,7,7 trains are delayed in both directions while we perform track maintenance near Queensboro Plaza.,
261248,123896,0,10/16/2023 04:47:00 PM,A,"Northbound A trains are running with delays.
We're running as much service as we can with the train crews we have available.",
261251,123898,0,10/16/2023 05:56:00 PM,7,Main St-bound 7 trains are delayed while we remove a train from service that had a mechanical problem at Grand Central-42 St.,
261250,123897,0,10/16/2023 05:56:00 PM,E | F,Southbound E F trains are delayed while we address a mechanical problem on a train at 5 Av/53 St.,
261254,123899,0,10/16/2023 06:11:00 PM,1,Northbound 1 trains are delayed while NYPD responds to someone being disruptive on a train at 59 St-Columbus Circle.,
261265,123908,0,10/16/2023 07:00:00 PM,6,Southbound 6 trains are delayed while we investigate why a train's brakes were activated at Morrison Av-Soundview.,
261271,123911,0,10/16/2023 07:30:00 PM,N,Northbound N trains are delayed while we investigate why a train's brakes activated at 59 St (BKLYN).,
261273,123913,0,10/16/2023 07:33:00 PM,4 | 5,Northbound 4 5 trains are delayed while we request NYPD assistance for a person being disruptive on a train at Grand Central-42 St.,
261286,123922,0,10/16/2023 07:56:00 PM,6,Southbound 6 trains are delayed while we investigate why a train's brakes were activated at Longwood Av.,
261295,123929,0,10/16/2023 08:23:00 PM,4 | 5,Southbound 4 5 trains are delayed while we investigate was a train's brakes were activated at 86 St.,
261308,123937,0,10/16/2023 10:17:00 PM,A,Southbound A trains are delayed while we request EMS assistance for someone in need at W 4 St-Wash Sq.,
261310,123938,0,10/16/2023 10:24:00 PM,E,Northbound E trains are delayed while we request NYPD assistance for an unauthorized person on the tracks 50 St .,
261312,123939,0,10/16/2023 10:35:00 PM,A | D,Northbound A D trains are running with delays after we removed a train with a door problem from service at 59 St-Columbus Circle.,
261315,123942,0,10/16/2023 10:51:00 PM,L,8 Av-bound L trains are running with delays after we removed a train from service and NYPD responded to someone in need at Grand St.,
261316,123943,0,10/16/2023 10:55:00 PM,A | B | C,"Southbound A trains are running local from 125 St to 59 St. 
Expect delays in B C service.",We are removing a train with a mechanical problem from service at 125 St.
261319,123944,0,10/16/2023 10:58:00 PM,N | Q,Southbound N Q trains are delayed while we remove a train with a mechanical problem from service at 14 St-Union Sq.,
261324,123947,0,10/16/2023 11:44:00 PM,L,L trains are delayed entering/leaving 8 Av while NYPD responds to someone being disruptive at that station.,
261364,123957,0,10/17/2023 02:40:00 AM,A | H,A Rockaway Park Shuttle trains are delayed in both directions while the South Channel Bridge is open for marine traffic.,
261377,123962,0,10/17/2023 03:51:00 AM,A,Northbound A trains are delayed while NYPD assists an animal on the tracks at Inwood-207 St.,
261384,123963,0,10/17/2023 04:18:00 AM,7,34 St-Hudson Yards-bound 7 trains are delayed while NYPD responds to a report of a person being disruptive on a train at Queensboro Plaza.,
261389,123965,0,10/17/2023 05:06:00 AM,2,Southbound 2 trains are delayed while we request EMS assistance for someone on a train at Franklin Av-Medgar Evers College.,
261395,123966,0,10/17/2023 06:07:00 AM,2,2 trains are delayed in both directions while we replace rails at Flatbush Av-Brooklyn College.,
261400,123969,0,10/17/2023 07:05:00 AM,E | F,Southbound E F trains are delayed while we replace rails between Kew Gardens-Union Tpke and Forest Hills-71 Av.,
261401,123970,0,10/17/2023 07:13:00 AM,6,Northbound 6 trains are delayed while we address a mechanical problem on a train at Hunters Point Av.,
261409,123975,0,10/17/2023 10:18:00 AM,A | D,Northbound A D trains are delayed while NYPD responds to an unauthorized person on the tracks near 59 St-Columbus Circle.,
261418,123982,0,10/17/2023 10:40:00 AM,E | F | R,Southbound E F R trains are delayed while emergency teams respond to someone who was struck by a train at Jackson Hts-Roosevelt Av.,
261417,123981,0,10/17/2023 10:40:00 AM,2 | 5,Northbound 2 5 trains are delayed while we address a switch problem at 149 St-Grand Concourse.,
261429,123987,0,10/17/2023 11:26:00 AM,L,8 Av-bound L trains are running with delays after NYPD responded to people being disruptive on a train at Jefferson St.,
261444,123996,0,10/17/2023 12:14:00 PM,N | Q | R | W,Northbound N Q R W trains are delayed while FDNY responds to a report of smoke near Times Sq-42 St.,
261454,124002,0,10/17/2023 12:32:00 PM,M,"M trains are running with delays in both directions.
The last stop on some 57 St-bound M trains will be Delancey St-Essex St.","We are experiencing extensive congestion after someone was struck by a train at Jackson Hts-Roosevelt Av.

Listen for announcements on your train to hear where it will end."
261471,124008,0,10/17/2023 01:07:00 PM,7,Hudson Yards-bound 7 trains are running with delays while we address a signal problem at 74 St-Broadway.,
261472,124009,0,10/17/2023 01:08:00 PM,D,Northbound D trains are delayed while we conduct an investigation near 36 St.,
261508,124023,0,10/17/2023 03:40:00 PM,B | C,Southbound B C trains are delayed while we investigate a door problem on a train at 125 St.,
261510,124024,0,10/17/2023 03:50:00 PM,7,34 St-Hudson Yards-bound 7 trains are delayed while we remove a train with a mechanical problem from service at 74 St-Broadway.,
261514,124026,0,10/17/2023 04:28:00 PM,J,Broad St-bound J trains are running with delays while we address a switch problem at Broadway Junction.,
261516,124028,0,10/17/2023 05:13:00 PM,2 | 5,Northbound 2 5 trains are running with delays after we removed a train car in need of cleaning from service at E 180 St.,
261517,124029,0,10/17/2023 05:15:00 PM,7,34 St-Hudson Yards-bound 7 trains are delayed while we remove a train with a mechanical problem from service at 33 St-Rawson St.,
261523,124032,0,10/17/2023 05:40:00 PM,5,Southbound 5 trains are running with delays after we removed a train with a mechanical problem from service at E 180 St.,
261524,124033,0,10/17/2023 05:51:00 PM,R | W,Northbound R W trains are delayed while NYPD responds to someone being disruptive on a train at Times Sq-42 St.,
261528,124035,0,10/17/2023 06:24:00 PM,2 | 5,Southbound 2 5 trains are delayed while we investigate why a train's brakes were activated at Flatbush Av-Brooklyn College.,
261529,124036,0,10/17/2023 06:25:00 PM,7,Flushing-Main St-bound 7 trains are delayed while we investigate why a train's brakes were activated at Queensboro Plaza.,
261550,124049,0,10/17/2023 07:08:00 PM,7,34 St-Hudson Yards-bound 7 trains are running with delays after we moved a train that had its brakes activated at 52 St.,
261558,124056,0,10/17/2023 07:29:00 PM,2 | 3 | 4 | 5,Northbound 2 3 4 5 trains are delayed while we investigate why a train's brakes were activated at President St-Medgar Evers College.,
261560,124058,0,10/17/2023 07:33:00 PM,G,Church Av-bound G trains are delayed while we address a signal malfunction at Nassau Av.,
261566,124063,0,10/17/2023 07:44:00 PM,Q,Northbound Q trains are running with delays after we removed a train with a mechanical problem from service at Avenue J.,
261580,124072,0,10/17/2023 08:05:00 PM,L,Canarsie-bound L trains are delayed while we remove a train with a mechanical problem from service at New Lots Av.,
261587,124073,0,10/17/2023 08:27:00 PM,7,34 St-bound 7 trains are delayed while NYPD conducts an investigation at 74 St-Broadway.,
261593,124075,0,10/17/2023 08:46:00 PM,D,D trains are running with delays in both directions after we removed a train with a door problem from service at 25 Av.,
261595,124076,0,10/17/2023 08:48:00 PM,G,G trains are delayed in both directions due to a temporary loss of third-rail power at Nassau Av.,
261598,124078,0,10/17/2023 08:53:00 PM,7,Flushing-Main St-bound 7 trains are running with delays after we removed a train with a mechanical problem from service at 111 St.,
261602,124081,0,10/17/2023 09:16:00 PM,B | D,Southbound B D trains are running with delays after we moved a train that had its brakes activated at 155 St.,
261607,124082,0,10/17/2023 09:28:00 PM,R | W,Southbound R W trains are delayed while we conduct an investigation at Whitehall St-South Ferry.,
261611,124084,0,10/17/2023 09:46:00 PM,R | W,Southbound R W trains are delayed while we remove a train that needs to be repaired from service at Whitehall St-South Ferry.,
261617,124085,0,10/17/2023 10:01:00 PM,SI,"The 6:18 PM SIR trip from St George to Great Kills will not run today.
The 6:16 PM SIR trip from St George to Tottenville will make all local stops.",We are running as much service as we can with the trains we have available.
261629,124087,0,10/17/2023 10:25:00 PM,2 | 3,Northbound 2 3 trains are delayed while we remove a train with a mechanical problem from service at Central Park North (110 St).,
261633,124088,0,10/17/2023 10:39:00 PM,2 | 3,Northbound 2 3 trains are delayed while we request EMS assistance for someone in need at 135 St.,
261640,124090,0,10/17/2023 11:19:00 PM,2 | 3,Southbound 2 3 trains are running with delays after we removed a car in need of cleaning from service at Chambers St.,
261639,124089,0,10/17/2023 11:19:00 PM,J,J trains are delayed in both directions while we request NYPD assistance with passengers being disruptive at Chambers St.,
261643,124091,0,10/17/2023 11:28:00 PM,1,Southbound 1 trains are delayed while we address a door problem on a train at Times Sq-42 St.,
261663,124100,0,10/18/2023 01:28:00 AM,B | D | N | Q | R,Northbound B D N Q R trains are running with delays after we moved equipment for tonight's planned work near DeKalb Av.,
261665,124101,0,10/18/2023 01:31:00 AM,R,Southbound R trains are delayed while we request NYPD and EMS assistance for someone at 36 St (Brooklyn).,
261673,124104,0,10/18/2023 01:43:00 AM,E | F | R,Southbound E F R  trains are delayed while we remove a train with a mechanical problem from service at Grand Av-Newtown.,
261680,124106,0,10/18/2023 02:15:00 AM,C | E,Northbound C E trains are running with delays after we addressed a mechanical problem on a train at 23 St.,
261681,124107,0,10/18/2023 02:39:00 AM,A | C,Southbound A C trains are delayed while we remove a train car in need of cleaning from service at Canal St.,
261682,124108,0,10/18/2023 02:53:00 AM,A | C,Southbound A C trains are running with delays after multiple incidents occurred in Manhattan.,"What happened? 
Southbound service has resumed after we restored third-rail power near 14 St and removed a train car in need of cleaning from service at Canal St."
261686,124110,0,10/18/2023 03:23:00 AM,A,Southbound A trains are delayed while we conduct an investigation at Euclid Av.,
261688,124111,0,10/18/2023 03:32:00 AM,L,Rockaway Pkwy-bound L trains are delayed while we investigate why a train's brakes were activated at Atlantic Av.,
261691,124112,0,10/18/2023 03:58:00 AM,4 | 6,Southbound 4 6 trains are delayed while NYPD responds to an unauthorized person on the tracks near 125 St.,
261694,124113,0,10/18/2023 05:36:00 AM,1,Northbound 1 trains are delayed while we request EMS assistance for a person in need on a train at 125 St.,
261698,124115,0,10/18/2023 06:02:00 AM,2 | 3,Northbound 2 3 trains are delayed while we move work equipment near 116 St.,
261701,124117,0,10/18/2023 07:14:00 AM,F | G,Southbound F G trains are delayed while EMS responds to a person in need of medical help at Carroll St.,
261708,124122,0,10/18/2023 09:43:00 AM,A,A trains are running with delays in both directions after we removed a train with a mechanical problem from service at Ozone Park-Lefferts Blvd.,
261715,124126,0,10/18/2023 10:25:00 AM,R,Northbound R trains are delayed while NYPD responds to someone being disruptive on a train at 36 St (QNS).,
261725,124131,0,10/18/2023 10:54:00 AM,B,Southbound B trains are running with delays after we addressed a switch problem near Bedford Park Blvd.,
261734,124137,0,10/18/2023 11:36:00 AM,E | F,Southbound E F trains are running with delays while we address a signal problem at Jackson Hts-Roosevelt Av.,
261740,124139,0,10/18/2023 12:34:00 PM,F,Northbound F trains are delayed while we remove a train with a mechanical problem from service at Kings Hwy.,
261744,124141,0,10/18/2023 01:02:00 PM,E | F,Southbound E F trains are running with delays after an earlier signal problem near Queens Plaza.,
261747,124144,0,10/18/2023 01:23:00 PM,C,Southbound C trains are delayed while we investigate why a train's brakes activated at 168 St.,
261751,124146,0,10/18/2023 01:37:00 PM,B | Q,Northbound B Q trains are running with delays after we addressed a door problem on a train at Newkirk Plaza.,
261750,124145,0,10/18/2023 01:37:00 PM,J,Broad St-bound J trains are running with delays after we addressed a door problem on a train at Sutphin Blvd-Archer Av-JFK Airport.,
261760,124152,0,10/18/2023 02:36:00 PM,4,Northbound 4 trains are delayed while we investigate reports of someone being disruptive on a train at 176 St.,
261763,124154,0,10/18/2023 02:45:00 PM,A | H,A Rockaway Park Shuttle trains are running with delays in both directions after the South Channel Bridge was opened to allow marine traffic to pass.,
261762,124153,0,10/18/2023 02:45:00 PM,E | F | R,Northbound E F R trains are delayed while we investigate reports of a train car that needs cleaning at Grand Av-Newtown.,
261768,124158,0,10/18/2023 03:32:00 PM,4,Southbound 4 trains are delayed while we investigate why a train's brakes activated at 176 St.,
261771,124159,0,10/18/2023 04:12:00 PM,A,Northbound A trains are delayed while we perform urgent  track maintenance near Broad Channel.,
261773,124160,0,10/18/2023 04:16:00 PM,E | F,Southbound E F trains are delayed while emergency teams respond to someone in need of medical assistance at 5 Av/53 St.,
261785,124165,0,10/18/2023 05:36:00 PM,R | W,Northbound R W trains are delayed while we request NYPD assistance with someone being disruptive on a train at City Hall.,
261786,124166,0,10/18/2023 05:39:00 PM,J,Jamaica Center-bound J trains are delayed while we request EMS assistance for someone in need on a train at Alabama Av.,
261788,124167,0,10/18/2023 05:48:00 PM,2,Northbound 2 trains are delayed while EMS responds to someone in need on a train at Pelham Pkwy.,
261796,124168,0,10/18/2023 06:34:00 PM,2 | 3,Northbound 2 3 trains are delayed while we investigate a report of an unauthorized person on the tracks near 125 St.,
261797,124169,0,10/18/2023 06:35:00 PM,4 | 5,Northbound 4 5 trains are delayed while we request NYPD assistance with people being disruptive at Grand Central-42 St.,
261818,124183,0,10/18/2023 07:12:00 PM,2 | 3,Southbound 2 3 trains are delayed while we investigate why a train's brakes activated at Grand Army Plaza.,
261821,124186,0,10/18/2023 07:14:00 PM,B | Q,Northbound B Q trains are delayed while we address a door malfunction on a train at Atlantic Av-Barclays Ctr.,
261842,124198,0,10/18/2023 07:42:00 PM,B | D | F | M,Northbound B D F M trains are running with delays after NYPD responded to an unauthorized person on the tracks at 34 St-Herald Sq.,
261843,124199,0,10/18/2023 07:45:00 PM,A | D,Southbound A D trains are delayed while we investigate why a train's brakes activated at 125 St.,
261869,124210,0,10/18/2023 09:32:00 PM,A,Southbound A trains are delayed while we remove a train from service and get medical help for someone at Dyckman St.,
261873,124211,0,10/18/2023 09:47:00 PM,F | G,Coney Island-Stillwell Av-bound F and Church Av-bound G trains are running with delays after we concluded an investigation at Carroll St.,
261883,124217,0,10/18/2023 10:15:00 PM,4 | 5,Northbound 4 5 trains are running with delays after we investigated a report of a sick passenger at Nevins St.,
261895,124224,0,10/18/2023 11:06:00 PM,1,Southbound 1 trains are delayed while we investigate why a train's brakes were activated near Van Cortlandt Park-242 St.,
261897,124225,0,10/18/2023 11:14:00 PM,SI,The 7:31 PM SIR trip from St. George to Great Kills will not run today.,We are running as much service as we can with the trains we have available.
261904,124228,0,10/18/2023 11:38:00 PM,2 | 3,Southbound 2 3 trains are delayed while we request EMS assistance for someone in need at Times Sq-42 St.,
261913,124231,0,10/19/2023 12:02:00 AM,A | C,Southbound A C trains are running with delays after a temporary loss of power near Fulton St.,
261920,124236,0,10/19/2023 12:34:00 AM,A | C,Northbound A C trains are running with delays after we moved an out-of-service train at Jay St-MetroTech.,
261925,124238,0,10/19/2023 12:50:00 AM,6,Southbound 6 trains are delayed while we investigate why a train's brakes were activated at E 149 St.,
261927,124239,0,10/19/2023 12:51:00 AM,2 | 3,Southbound 2 3 trains are delayed while we investigate why a train's brakes were activated near 59 St-Columbus Circle on the express track.,
261929,124240,0,10/19/2023 12:54:00 AM,N,Northbound N trains are running with delays after we removed a train with a mechanical problem from service at Coney Island-Stillwell Av.,
261933,124242,0,10/19/2023 01:06:00 AM,6,Northbound 6 trains are delayed while we investigate why a train's brakes were activated at 33 St.,
261949,124250,0,10/19/2023 02:14:00 AM,D,Southbound D trains are delayed while we remove a train with a door problem from service at Grand St.,
261952,124251,0,10/19/2023 02:26:00 AM,N | Q,Northbound N Q trains are running with delays after we moved a train that had its brakes activated at 14 St-Union Sq.,
261956,124253,0,10/19/2023 03:00:00 AM,J,Jamaica Center-bound J trains are delayed while we investigate why a train's brakes were activated near 85 St-Forest Pkwy.,
261958,124254,0,10/19/2023 04:05:00 AM,N,Northbound N trains are delayed while we remove a train with a door problem from service at Avenue U.,
261963,124257,0,10/19/2023 05:48:00 AM,2,2 trains are delayed in both directions while we perform track maintenance near Flatbush Av-Brooklyn College.,
261964,124258,0,10/19/2023 05:54:00 AM,1 | 2,Southbound 1 2 trains are delayed while we investigate why a train's brakes were activated near 86 St.,
261966,124259,0,10/19/2023 06:05:00 AM,A | D,Southbound A D trains are delayed while NYPD responds to people being disruptive on board a train at 125 St.,"Planned work reminder: 
Southbound A service is express from 125 St to Canal St."
261976,124262,0,10/19/2023 08:37:00 AM,D,Southbound D trains are delayed while we troubleshoot a door problem on a train at 182-183 Sts.,
262021,124285,0,10/19/2023 11:58:00 AM,B,Northbound B trains are running with delays after we addressed a door problem on a train at Newkirk Plaza.,
262033,124287,0,10/19/2023 12:19:00 PM,4 | 5,Southbound 4 5 trains are running with delays after we removed a train with someone in need of medical help from service at Grand Central-42 St.,
262036,124289,0,10/19/2023 12:32:00 PM,6,Southbound 6 trains are delayed while we remove a train with a door problem from service at 125 St.,
262062,124298,0,10/19/2023 01:50:00 PM,4,Southbound 4 trains are running with delays after we moved a train that had its brakes activated near Woodlawn.,
262072,124302,0,10/19/2023 02:37:00 PM,E,Southbound E trains are delayed while we request medical help for someone at Queens Plaza.,
262091,124306,0,10/19/2023 03:52:00 PM,6,Southbound 6 trains are delayed while NYPD responds to people who are being disruptive on a train at 86 St.,
262104,124310,0,10/19/2023 04:39:00 PM,N | W,Southbound N W trains are running with delays after we addressed a signal malfunction in Astoria.,
262110,124312,0,10/19/2023 04:58:00 PM,6,Northbound 6 trains are delayed while remove a train with a mechanical problem from service at 125 St.,
262114,124313,0,10/19/2023 05:16:00 PM,B | Q,Northbound B Q trains are delayed due to an NYPD investigation at DeKalb Av.,
262116,124315,0,10/19/2023 05:18:00 PM,F,Southbound F trains are running with delays after NYPD concluded an investigation at Avenue X.,
262121,124316,0,10/19/2023 05:24:00 PM,E | F,Southbound E F trains are running with delays after we removed a train with a mechanical problem from service at Court Sq-23 St.,
262131,124322,0,10/19/2023 06:18:00 PM,4,4 trains are experiencing delays in both directions while we address a mechanical problem on a train at Woodlawn.,
262133,124324,0,10/19/2023 06:22:00 PM,R,Southbound R trains are running with delays after we moved a train that had its brakes activated at at Jackson Hts-Roosevelt Av.,
262145,124333,0,10/19/2023 06:45:00 PM,B | Q,Northbound B Q trains are delayed while we remove a train with a door problem from service at Sheepshead Bay.,
262155,124340,0,10/19/2023 07:13:00 PM,6,Northbound 6 trains are running with delays after someone being disruptive pulled the emergency brake cord on a train at Hunts Point Av.,
262163,124345,0,10/19/2023 07:22:00 PM,N,N trains are delayed entering/leaving Coney Island-Stillwell Av while we address a mechanical problem on the train at that station.,
262178,124358,0,10/19/2023 07:38:00 PM,1,Southbound 1 trains are delayed while we address a door problem on a train at Chambers St.,
262181,124360,0,10/19/2023 07:46:00 PM,Q,Southbound Q trains are running with delays after we addressed a mechanical problem on a train at 96 St.,
262182,124361,0,10/19/2023 07:47:00 PM,2 | 5,Southbound 2 5 trains are delayed while we investigate a report of people being disruptive at Jackson Av.,
262187,124363,0,10/19/2023 07:54:00 PM,C,Southbound C trains are running with delays after we removed a train with a mechanical problem from service at 168 St.,
